41,65,62,66,52,41,54,49,55,62,64,45,60,62,48,45,66,67,65,61,47,63,69,41,65,40,61,48,42,40,42,47,69,67,47,61,67,68,58,57,60,47,66,59,48,43,62,51,69,47
49,48,47,68,45,44,51,43,40,46,53,43,43,61,69,62,64,65,62,69,62,55,56,50,52,41,56,44,64,47,51,58,42,51,59,60,40,44,53,56,56,61,43,45,44,68,47,53,48,59
67,40,61,47,68,67,60,40,57,63,43,47,53,41,51,41,43,57,60,54,55,41,45,65,44,58,51,53,50,45,45,57,61,62,57,49,40,50,58,47,51,55,56,59,40,43,44,44,59,62
52,66,56,41,56,65,41,50,43,40,58,67,50,51,54,68,55,40,46,64,67,68,56,40,43,42,56,62,63,49,42,64,53,63,69,50,58,40,66,67,42,52,55,45,50,47,63,58,45,52
55,59,44,53,63,67,43,42,65,46,48,59,45,55,66,66,43,67,53,46,69,52,44,53,52,61,68,51,41,49,63,56,61,65,48,59,53,43,49,59,57,51,51,55,68,51,41,54,40,41
65,58,68,48,62,58,42,48,58,47,67,66,63,45,58,49,57,56,60,56,56,52,49,45,64,55,55,46,42,46,55,58,53,63,40,62,62,64,47,52,61,46,48,40,56,58,58,55,43,51
44,51,50,62,41,54,68,59,55,51,43,59,66,69,48,58,56,68,45,45,55,66,40,69,44,41,57,51,68,56,49,52,53,57,49,48,45,56,57,62,50,51,46,58,61,61,46,44,67,59
64,57,52,44,48,51,63,48,55,68,67,48,63,61,56,42,57,67,59,58,57,65,61,62,59,42,60,59,58,60,66,46,51,61,64,64,52,41,51,50,61,56,62,42,65,42,69,58,58,56
67,59,52,67,56,67,69,64,47,58,57,64,62,53,40,50,60,62,65,58,65,56,54,41,45,68,46,63,44,52,67,65,57,60,64,52,59,46,54,59,56,63,69,62,54,69,52,48,61,62
45,62,65,60,56,60,43,66,65,68,54,67,51,59,40,57,51,58,40,57,56,52,48,61,67,65,42,67,51,41,44,66,63,61,41,69,41,57,59,47,61,66,55,48,52,69,55,56,51,64
63,64,57,57,65,61,59,47,46,62,62,54,54,68,59,67,68,50,61,43,48,57,44,43,64,45,66,41,42,56,53,43,68,63,67,51,47,47,69,49,46,60,56,61,57,65,59,59,45,56
59,40,42,46,63,69,59,58,49,53,46,63,46,52,56,66,48,69,61,58,56,54,43,50,48,66,54,60,53,59,47,42,44,61,56,48,43,61,53,54,46,58,54,60,60,63,61,45,49,40
45,56,65,46,57,50,64,68,52,53,45,46,64,60,42,49,58,48,66,43,63,41,68,59,51,45,46,58,63,52,46,42,50,40,44,66,51,63,68,61,68,57,44,61,63,57,51,46,56,45
54,52,52,55,47,60,51,51,50,43,53,45,52,60,58,49,51,68,59,67,66,69,46,49,46,45,48,47,59,42,55,45,69,58,46,62,65,47,40,53,51,42,57,58,60,61,52,54,48,57
46,66,52,53,57,43,56,40,51,63,51,49,50,52,59,50,54,40,67,48,69,66,47,50,48,46,62,41,65,56,43,60,60,60,64,66,50,61,67,59,45,58,54,57,51,44,51,42,46,59
44,41,54,63,68,52,45,45,67,43,47,46,56,43,43,68,42,67,61,51,47,43,42,59,44,49,41,64,58,64,55,60,63,47,45,69,47,44,68,50,50,48,55,62,41,62,56,56,49,41
55,53,64,54,69,41,44,52,49,55,40,54,55,51,65,66,48,40,55,56,46,63,50,49,65,43,42,49,65,48,58,45,49,62,43,44,52,47,59,58,41,45,60,47,58,49,53,56,57,55
56,48,67,49,57,57,53,69,51,63,46,45,52,40,48,41,59,47,45,42,48,45,65,43,60,65,65,57,57,43,66,55,60,61,48,45,64,40,64,50,64,61,49,55,44,52,61,59,68,43
58,63,65,64,53,69,65,41,58,42,67,42,58,67,50,57,58,44,51,56,40,44,67,54,40,43,65,49,43,68,50,55,64,40,49,40,53,69,40,69,63,61,59,53,50,50,48,68,59,65
52,55,40,63,54,68,62,47,68,50,54,52,51,51,56,65,55,56,54,49,54,62,61,63,41,52,64,45,51,43,62,43,57,51,69,58,48,67,54,48,67,52,41,47,65,40,47,42,61,50
43,69,57,40,44,63,64,59,59,61,54,51,57,42,45,41,51,48,66,65,53,68,64,62,61,46,69,42,41,56,44,45,45,44,60,67,57,42,59,43,46,51,66,49,69,66,63,61,54,52
58,61,54,45,65,44,62,65,67,52,40,44,58,41,62,43,48,68,69,56,66,60,53,65,43,46,57,65,59,48,40,57,60,60,46,50,47,41,56,57,68,53,55,65,51,58,48,64,49,57
41,68,60,61,41,45,47,52,62,60,59,66,57,69,42,67,57,50,65,65,40,64,49,55,55,68,58,60,57,67,65,50,50,53,58,53,64,69,48,59,68,54,59,53,43,62,61,42,50,63
58,58,66,58,60,48,40,46,50,55,51,49,57,41,65,51,42,67,51,44,53,60,40,48,59,67,59,50,43,65,49,52,41,69,51,53,53,60,68,46,41,54,42,56,49,51,51,47,58,41
43,47,67,58,60,67,61,45,64,59,65,56,48,69,48,63,49,57,46,57,54,69,43,55,40,48,46,60,43,42,66,66,53,48,57,55,41,63,69,69,54,69,47,42,60,57,59,44,69,42
64,46,50,67,59,64,66,69,68,56,46,60,68,42,57,66,41,56,46,43,69,51,46,57,60,48,61,54,66,58,54,60,43,67,56,41,50,66,60,49,51,61,44,60,68,63,65,58,43,44
51,66,51,45,40,47,40,68,65,66,60,61,42,63,56,57,57,67,52,41,43,69,64,47,50,64,67,50,57,59,50,68,49,58,53,45,46,50,65,67,42,41,41,53,66,57,60,67,61,44
57,56,54,43,53,41,58,56,67,51,66,61,66,60,55,69,63,69,40,56,60,51,41,40,53,58,51,44,61,51,62,52,67,41,53,51,53,55,57,50,67,67,49,62,51,62,63,42,42,51
